slack_ns,logic_levels,src_router,dst_router,class,src_pin,dst_pin
-0.308,21,3,0,inter,u_mesh/GEN_R[3].r/u_datapath/east_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[0].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][vc_id]_0_3_0_0/SP/WE
-0.308,21,3,0,inter,u_mesh/GEN_R[3].r/u_datapath/east_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[0].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][vc_id]_0_3_1_1/DP/WE
-0.308,21,3,0,inter,u_mesh/GEN_R[3].r/u_datapath/east_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[0].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][vc_id]_0_3_1_1/SP/WE
-0.305,20,4,1,inter,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[1].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMB/I
-0.305,20,4,5,inter,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[5].r/u_datapath/west_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMC_D1/I
-0.305,20,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_eject_fifo/fifo_mem_reg[0][flit_data]_0_15_6_11/RAMC_D1/I
-0.301,20,4,5,inter,u_mesh/GEN_R[4].r/u_datapath/local_vc2_fifo/rd_ptr_reg[0]_replica/C,u_mesh/GEN_R[5].r/u_datapath/west_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_30_31/DP/I
-0.301,21,3,0,inter,u_mesh/GEN_R[3].r/u_datapath/east_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[0].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMA/WE
-0.301,21,3,0,inter,u_mesh/GEN_R[3].r/u_datapath/east_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[0].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMA_D1/WE
-0.301,21,3,0,inter,u_mesh/GEN_R[3].r/u_datapath/east_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[0].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMB/WE
-0.301,21,3,0,inter,u_mesh/GEN_R[3].r/u_datapath/east_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[0].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMB_D1/WE
-0.301,21,3,0,inter,u_mesh/GEN_R[3].r/u_datapath/east_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[0].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMC/WE
-0.301,21,3,0,inter,u_mesh/GEN_R[3].r/u_datapath/east_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[0].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMC_D1/WE
-0.301,21,3,0,inter,u_mesh/GEN_R[3].r/u_datapath/east_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[0].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMD/WE
-0.301,21,3,0,inter,u_mesh/GEN_R[3].r/u_datapath/east_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[0].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMD_D1/WE
-0.301,20,4,1,inter,u_mesh/GEN_R[4].r/u_datapath/local_vc2_fifo/rd_ptr_reg[0]_replica/C,u_mesh/GEN_R[1].r/u_datapath/south_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_0_5/RAMB_D1/I
-0.298,21,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMA/WE
-0.298,21,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMA_D1/WE
-0.298,21,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMB/WE
-0.298,21,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMB_D1/WE
-0.298,21,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMC/WE
-0.298,21,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMC_D1/WE
-0.298,21,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMD/WE
-0.298,21,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMD_D1/WE
-0.296,20,4,5,inter,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[5].r/u_datapath/west_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMA_D1/I
-0.296,20,4,3,inter,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[3].r/u_datapath/east_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_24_29/RAMA/I
-0.295,20,4,3,inter,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[3].r/u_datapath/east_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMB_D1/I
-0.295,20,4,5,inter,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[5].r/u_datapath/west_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_12_17/RAMC/I
-0.291,20,4,3,inter,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[3].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMA_D1/I
-0.291,21,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_0_5/RAMA/WE
-0.291,21,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_0_5/RAMA_D1/WE
-0.291,21,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_0_5/RAMB/WE
-0.291,21,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_0_5/RAMB_D1/WE
-0.291,21,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_0_5/RAMC/WE
-0.291,21,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_0_5/RAMC_D1/WE
-0.291,21,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_0_5/RAMD/WE
-0.291,21,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_0_5/RAMD_D1/WE
-0.290,21,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_30_31/DP/WE
-0.290,21,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_30_31/SP/WE
-0.290,21,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_30_31__0/DP/WE
-0.290,21,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_30_31__0/SP/WE
-0.290,21,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][flit_type]_0_3_0_0/DP/WE
-0.290,21,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][flit_type]_0_3_0_0/SP/WE
-0.290,21,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][flit_type]_0_3_1_1/DP/WE
-0.290,21,5,4,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][flit_type]_0_3_1_1/SP/WE
-0.290,22,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMA/WE
-0.290,22,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMA_D1/WE
-0.290,22,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMB/WE
-0.290,22,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMB_D1/WE
-0.290,22,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMC/WE
-0.290,22,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMC_D1/WE
-0.290,22,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMD/WE
-0.290,22,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMD_D1/WE
-0.288,20,4,1,inter,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[1].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_12_17/RAMA/I
-0.283,20,4,1,inter,u_mesh/GEN_R[4].r/u_datapath/local_vc2_fifo/rd_ptr_reg[0]_replica/C,u_mesh/GEN_R[1].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_0_5/RAMB_D1/I
-0.282,20,4,1,inter,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[1].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][flit_type]_0_3_1_1/SP/I
-0.282,21,2,5,inter,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_datapath/north_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMA/WE
-0.282,21,2,5,inter,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_datapath/north_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMA_D1/WE
-0.282,21,2,5,inter,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_datapath/north_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMB/WE
-0.282,21,2,5,inter,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_datapath/north_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMB_D1/WE
-0.282,21,2,5,inter,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_datapath/north_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMC/WE
-0.282,21,2,5,inter,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_datapath/north_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMC_D1/WE
-0.282,21,2,5,inter,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_datapath/north_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMD/WE
-0.282,21,2,5,inter,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_datapath/north_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMD_D1/WE
-0.281,20,4,3,inter,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[3].r/u_datapath/east_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_6_11/RAMB/I
-0.281,20,4,5,inter,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[5].r/u_datapath/west_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_12_17/RAMB_D1/I
-0.281,20,4,3,inter,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[3].r/u_datapath/east_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_0_5/RAMA/I
-0.278,20,4,1,inter,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[1].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_0_5/RAMA_D1/I
-0.278,20,4,1,inter,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[1].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_12_17/RAMC_D1/I
-0.277,20,4,5,inter,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[5].r/u_datapath/west_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_12_17/RAMC/I
-0.276,20,4,1,inter,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[1].r/u_datapath/south_vc1_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMC/I
-0.272,21,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_30_31/DP/WE
-0.272,21,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_30_31/SP/WE
-0.272,21,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_30_31__0/DP/WE
-0.272,21,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_30_31__0/SP/WE
-0.272,21,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][flit_type]_0_3_0_0/DP/WE
-0.272,21,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][flit_type]_0_3_0_0/SP/WE
-0.272,21,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][flit_type]_0_3_1_1/DP/WE
-0.272,21,5,2,inter,u_mesh/GEN_R[5].r/u_datapath/local_vc1_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[2].r/u_datapath/south_vc2_fifo/fifo_mem_reg[0][flit_type]_0_3_1_1/SP/WE
-0.270,20,4,5,inter,u_mesh/GEN_R[4].r/u_datapath/local_vc2_fifo/rd_ptr_reg[0]_replica/C,u_mesh/GEN_R[5].r/u_datapath/west_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_30_31__0/DP/I
-0.269,21,3,4,inter,u_mesh/GEN_R[3].r/u_datapath/east_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_0_5/RAMA/WE
-0.269,21,3,4,inter,u_mesh/GEN_R[3].r/u_datapath/east_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_0_5/RAMA_D1/WE
-0.269,21,3,4,inter,u_mesh/GEN_R[3].r/u_datapath/east_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_0_5/RAMB/WE
-0.269,21,3,4,inter,u_mesh/GEN_R[3].r/u_datapath/east_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_0_5/RAMB_D1/WE
-0.269,21,3,4,inter,u_mesh/GEN_R[3].r/u_datapath/east_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_0_5/RAMC/WE
-0.269,21,3,4,inter,u_mesh/GEN_R[3].r/u_datapath/east_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_0_5/RAMC_D1/WE
-0.269,21,3,4,inter,u_mesh/GEN_R[3].r/u_datapath/east_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_0_5/RAMD/WE
-0.269,21,3,4,inter,u_mesh/GEN_R[3].r/u_datapath/east_vc1_fifo/rd_ptr_reg[1]_replica/C,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_0_5/RAMD_D1/WE
-0.269,20,4,1,inter,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[1].r/u_datapath/south_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_12_17/RAMB/I
-0.266,20,4,3,inter,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[3].r/u_datapath/east_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_12_17/RAMC_D1/I
-0.264,21,1,4,inter,u_mesh/GEN_R[1].r/u_datapath/local_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/north_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_12_17/RAMA/WE
-0.264,21,1,4,inter,u_mesh/GEN_R[1].r/u_datapath/local_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/north_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_12_17/RAMA_D1/WE
-0.264,21,1,4,inter,u_mesh/GEN_R[1].r/u_datapath/local_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/north_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_12_17/RAMB/WE
-0.264,21,1,4,inter,u_mesh/GEN_R[1].r/u_datapath/local_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/north_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_12_17/RAMB_D1/WE
-0.264,21,1,4,inter,u_mesh/GEN_R[1].r/u_datapath/local_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/north_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_12_17/RAMC/WE
-0.264,21,1,4,inter,u_mesh/GEN_R[1].r/u_datapath/local_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/north_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_12_17/RAMC_D1/WE
-0.264,21,1,4,inter,u_mesh/GEN_R[1].r/u_datapath/local_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/north_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_12_17/RAMD/WE
-0.264,21,1,4,inter,u_mesh/GEN_R[1].r/u_datapath/local_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_datapath/north_vc0_fifo/fifo_mem_reg[0][flit_data]_0_3_12_17/RAMD_D1/WE
-0.264,20,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_eject_fifo/fifo_mem_reg[0][flit_data]_0_15_6_11/RAMA_D1/I
-0.263,20,4,3,inter,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[3].r/u_datapath/east_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_0_5/RAMA/I
-0.262,21,2,5,inter,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_datapath/north_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMA/WE
-0.262,21,2,5,inter,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_datapath/north_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMA_D1/WE
-0.262,21,2,5,inter,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_datapath/north_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMB/WE
-0.262,21,2,5,inter,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_datapath/north_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMB_D1/WE
-0.262,21,2,5,inter,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_datapath/north_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMC/WE
-0.262,21,2,5,inter,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_datapath/north_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMC_D1/WE
-0.262,21,2,5,inter,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_datapath/north_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMD/WE
-0.262,21,2,5,inter,u_mesh/GEN_R[2].r/u_datapath/local_vc2_fifo/rd_ptr_reg[1]/C,u_mesh/GEN_R[5].r/u_datapath/north_vc2_fifo/fifo_mem_reg[0][flit_data]_0_3_18_23/RAMD_D1/WE
-0.261,20,4,4,intra,u_mesh/GEN_R[4].r/u_datapath/west_vc0_fifo/rd_ptr_reg[0]/C,u_mesh/GEN_R[4].r/u_eject_fifo/fifo_mem_reg[0][flit_data]_0_15_12_17/RAMC/I
